   mwg14_2015   | kod_pocztowy |      nazwa_miejsc      | kod_miejsc |   nazwa_cz_miejsc   | kod_cz_miejsc | kod_gminy | kod_gminy_distr |   nazwa_woj   |  nazwa_pow  |      nazwa_gmi      | segment_gminy 
 30640496742402 | 61-353       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496743501 | 61-329       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496743502 | 61-329       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496737304 | 61-249       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496734925 | 61-251       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496734931 | 61-251       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496734932 | 61-251       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496737103 | 61-366       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496737301 | 61-367       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496737303 | 61-249       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496742404 | 61-351       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496737201 | 61-371       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496737202 | 61-366       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496738501 | 61-308       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496738502 | 61-308       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496737701 | 61-357       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30210426798505 | 62-005       | BOLECHOWO              | 0581913    |                     |               | 3021042   | 3021042         | WIELKOPOLSKIE | POZNAŃSKI   | CZERWONAK           | A2
 30640496737702 | 61-357       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496743406 | 61-329       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496740101 | 61-316       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496738803 | 61-311       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496738801 | 61-311       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496738802 | 61-311       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496738901 | 61-311       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496741101 | 61-318       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496739001 | 61-312       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496741401 | 61-324       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496741605 | 61-321       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496741902 | 61-324       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496739002 | 61-306       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496741602 | 61-318       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496741603 | 61-321       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496739701 | 61-312       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496739101 | 61-306       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496739602 | 61-312       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496739603 | 61-312       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496739604 | 61-312       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496739801 | 61-306       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496739802 | 61-306       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496740301 | 61-324       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496740501 | 61-312       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496743002 | 61-333       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496742801 | 61-334       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496742802 | 61-333       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496743001 | 61-333       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496743201 | 61-332       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496733501 | 61-209       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496733502 | 61-209       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496733701 | 61-242       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496733704 | 61-294       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496734103 | 61-245       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496731026 | 61-255       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496734604 | 61-216       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496735101 | 61-287       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496734942 | 61-249       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496732005 | 61-206       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496731021 | 61-255       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496731025 | 61-255       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496731031 | 61-245       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496734204 | 61-243       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496729203 | 61-063       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496736303 | 61-064       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496735005 | 61-287       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496736202 | 61-064       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496732703 | 61-206       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30210426798501 | 62-005       | SZLACHĘCIN             | 0581920    |                     |               | 3021042   | 3021042         | WIELKOPOLSKIE | POZNAŃSKI   | CZERWONAK           | A2
 30640496732704 | 61-207       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496732705 | 61-208       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496732706 | 61-208       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496732707 | 61-208       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496732801 | 61-131       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496730926 | 61-131       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496730916 | 61-131       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496730921 | 61-131       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496734947 | 61-248       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496732003 | 61-205       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496732004 | 61-205       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496732002 | 61-205       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496729901 | 61-132       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496729902 | 61-131       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496729903 | 61-131       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496732802 | 61-131       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496732803 | 61-131       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496732804 | 61-131       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496733401 | 61-214       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496733402 | 61-213       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496733403 | 61-213       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496733503 | 61-209       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496733504 | 61-211       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496733505 | 61-209       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496734108 | 61-289       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496731014 | 61-255       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496732606 | 61-213       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496732701 | 61-206       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496733602 | 61-294       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496733603 | 61-294       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496733702 | 61-293       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496733703 | 61-294       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496733902 | 61-295       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496733903 | 61-295       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
 30640496734001 | 61-296       | POZNAŃ                 | 0969400    | POZNAŃ-NOWE MIASTO  | 0969770       | 3064011   | 3064049         | WIELKOPOLSKIE | POZNAŃ      | POZNAŃ-NOWE MIASTO  | A1
